SU_ID,LS_Maria2017,SU_Area,SU_Perimeter,SU_P.A,SU_P.sqrt.A.,SU_Max.Distance,SU_D.A,SU_D.sqrt.A.,Dist2Stream..MEAN.,Dist2Stream..STDDEV.,Eastness..MEAN.,Eastness..STDDEV.,Elevation..MEAN.,Elevation..STDDEV.,Northness..MEAN.,Northness..STDDEV.,PlanarCurvature..MEAN.,PlanarCurvature..STDDEV.,ProfileCurvature..MEAN.,ProfileCurvature..STDDEV.,RSP..MEAN.,RSP..STDDEV.,Slope..MEAN.,Slope..STDDEV.,TWI..MEAN.,TWI..STDDEV.,UniqueID,Forest,Agriculture,Builtup,Roads,Bare,Quarry,RGA,CRL,YPD,YPC,YPV,YPI,BAP,BAO,BAY,IGO,IPL,IGY,IBP,OPL,PBA,PPD,PCR,PLI,PIC,PLP
Pol_2084,712,164364.5833,2500.744645,0.015215,6.168296,861.757682,0.005243,2.125598,102.890151,62.92087,-0.080855,0.594522,250.276291,71.434597,0.755437,0.263289,0.002685,0.016623,-0.001881,0.015624,0.562045,0.361672,30.794438,8.600226,4.95774,1.984509,2083,0.38,0.61,0,0.01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2085,0,150818.1562,2002.452969,0.013277,5.156268,602.220452,0.003993,1.550703,138.674192,67.167736,-0.916775,0.138039,137.275186,92.106829,-0.008644,0.374692,0.003366,0.025218,-0.000471,0.016936,0.371477,0.330542,36.146623,5.689268,4.523194,1.237402,2084,0.54,0.45,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2086,0,200128.1979,2653.370258,0.013258,5.931216,724.400442,0.00362,1.61929,85.487414,42.01229,0.250532,0.594598,261.469587,58.04883,-0.598235,0.475185,0.006545,0.022477,-0.002171,0.021382,0.432718,0.374417,29.502445,8.843454,5.527552,3.144834,2085,0.07,0.93,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2087,9244,159882.002,2403.133346,0.015031,6.01005,715.25343,0.004474,1.788793,70.238873,59.834357,-0.61736,0.457509,454.173212,110.001764,-0.379914,0.514993,-0.002634,0.048493,0.001412,0.034644,0.465492,0.330595,41.756277,9.510289,3.825147,1.775964,2086,1,0,0,0,0,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0.59,0,0,0,0
Pol_2088,2640,74811.82437,1957.054854,0.02616,7.155136,725.055192,0.009692,2.650855,62.97354,40.567434,0.62422,0.318545,436.772713,124.9967,0.569433,0.42968,-0.003559,0.056678,0.001562,0.045405,0.72931,0.290315,42.975812,13.662571,3.71192,1.643417,2087,0.84,0.16,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0
Pol_2089,136,74977.30462,1391.815494,0.018563,5.082961,446.744156,0.005958,1.631526,97.638612,45.269521,0.891102,0.134149,251.111069,45.059689,0.117632,0.417257,0.005331,0.019265,-0.001884,0.008204,0.847776,0.222479,28.719951,7.259247,4.471837,1.267242,2088,0.17,0.83,0,0,0,0,0,0,0,0,0.81,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0
Pol_2090,80,70450.62668,1299.392989,0.018444,4.895512,406.574187,0.005771,1.531783,114.339845,40.647458,0.942876,0.09128,255.829919,58.606745,-0.122809,0.295924,0.00588,0.023404,-0.001902,0.008206,0.840329,0.243293,32.060493,5.90276,4.441174,1.349165,2089,0.24,0.76,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0
Pol_2091,10968,88635.31628,3026.017052,0.03414,10.164078,1080.653506,0.012192,3.629803,68.388229,54.972653,0.778879,0.243461,324.204387,186.506541,0.167512,0.553186,0.002829,0.065974,0.001565,0.056432,0.638515,0.318901,44.08679,12.253727,3.408113,1.725693,2090,1,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0.42,0,0,0,0.35,0,0,0,0
Pol_2092,1344,30451.01703,1232.342973,0.04047,7.062048,463.786383,0.015231,2.657768,13.015214,9.506915,0.052822,0.730517,43.437232,19.042307,-0.274523,0.623051,-0.012512,0.054597,-0.021998,0.071494,0.16797,0.169449,39.287664,16.49433,5.498882,3.243627,2091,0,1,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0.86,0,0,0,0,0,0,0,0
Pol_2093,1568,17071.51812,802.374384,0.047001,6.141027,321.357458,0.018824,2.459531,21.595841,15.109927,0.283245,0.399583,13.295906,17.603266,-0.710037,0.505917,0.006021,0.05753,-0.024524,0.093401,0.113337,0.176248,26.192112,26.805677,7.759135,5.274517,2092,0,0.99,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Pol_2094,2372,98354.60998,1663.682781,0.016915,5.304851,589.460771,0.005993,1.879566,62.263399,57.310547,-0.797957,0.215467,178.777727,84.33598,-0.026738,0.562248,-0.002188,0.030769,-0.001199,0.015907,0.333205,0.325292,34.615237,7.028673,5.083593,2.267126,2093,0.62,0.34,0,0.02,0.01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2095,4072,143598.8345,2086.76395,0.014532,5.506782,667.391418,0.004648,1.761186,73.232173,43.204612,-0.757944,0.290796,394.157662,119.161273,0.195866,0.550086,0.002385,0.046039,7.80E-05,0.028228,0.481174,0.337591,42.758649,7.91133,3.731455,1.539601,2094,0.86,0.14,0,0,0,0,0,0,0,0.59,0.01,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0
Pol_2096,0,12138.47973,785.853169,0.064741,7.132787,362.154663,0.029835,3.287093,79.030187,43.639861,-0.928023,0.085792,6.175068,3.427093,0.28073,0.229355,-0.005301,0.010505,-0.033974,0.02456,0.001118,0.002321,20.512415,11.722894,6.737202,1.921892,2095,0.38,0.01,0.02,0.09,0.5,0,0,0,0.39,0,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2097,8340,98641.41126,2634.21252,0.026705,8.387281,848.247229,0.008599,2.700802,72.920792,43.670299,0.249424,0.567007,362.863758,144.75928,-0.630786,0.467332,-0.003439,0.056639,0.001857,0.04095,0.639649,0.292788,42.902488,8.625237,3.504981,1.536592,2096,1,0,0,0,0,0,0,0,0,0,0.34,0,0,0,0,0,0,0.28,0,0,0,0.37,0,0,0,0
Pol_2098,5260,93203.79989,2204.56644,0.023653,7.22115,788.684638,0.008462,2.58337,49.617939,37.047429,0.769211,0.291441,332.107982,119.142494,-0.203932,0.530837,-0.002292,0.046337,-0.001547,0.030876,0.532297,0.32104,39.681916,10.073018,3.801357,1.69791,2097,0.9,0.1,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0,0,0.48,0,0,0,0.3,0,0,0,0
Pol_2099,0,57878.45931,1229.359874,0.02124,5.109996,505.782021,0.008739,2.102349,87.369235,57.983286,0.562919,0.444812,438.314606,86.840032,-0.577875,0.389006,0.006904,0.041712,0.005268,0.024308,0.748602,0.271128,39.578017,5.552604,3.620788,1.522821,2098,1,0,0,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0.06,0,0,0,0.66,0,0,0,0
Pol_2100,2632,261002.6131,4909.247242,0.018809,9.609316,1753.767373,0.006719,3.432808,91.446386,66.116717,-0.734892,0.328148,324.966682,130.515295,-0.23955,0.543018,0.00239,0.05021,-0.000169,0.038391,0.425826,0.341077,39.797549,12.164361,3.924961,2.23748,2099,0.68,0.32,0,0,0,0,0,0,0.04,0.61,0.04,0,0,0,0,0,0,0,0,0,0,0.31,0,0,0,0
Pol_2101,12080,42080.66686,1019.616681,0.02423,4.970449,295.569459,0.007024,1.440848,46.43179,39.43926,0.511871,0.440205,75.494353,39.462591,-0.424367,0.603424,-0.002114,0.07355,-0.002034,0.0703,0.349387,0.288594,43.949269,18.083071,4.300181,2.646035,2100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Pol_2102,1540,17464.34723,637.097358,0.03648,4.820917,207.161773,0.011862,1.567593,74.742205,39.833009,0.499176,0.444725,63.641562,39.600064,-0.644943,0.370258,0.000583,0.085111,-0.003394,0.08102,0.318016,0.250597,50.667738,16.226872,3.12175,1.828226,2101,0.91,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Pol_2103,0,76647.61063,1265.93549,0.016516,4.57259,412.312157,0.005379,1.489282,102.537402,40.505481,-0.820602,0.219795,110.670804,57.996696,0.302741,0.432031,0.00554,0.034228,0.001497,0.018272,0.27479,0.260651,38.19061,6.091886,3.875553,1.320291,2102,0.81,0.17,0,0.01,0,0,0,0,0.42,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2104,0,159587.3979,1977.839956,0.012393,4.950988,660.630002,0.00414,1.653709,109.298277,57.735488,-0.610991,0.355052,198.14714,89.851296,0.427975,0.56344,0.000878,0.035035,0.000783,0.018904,0.548822,0.33706,36.237382,6.046696,3.979755,1.533749,2103,0.77,0.22,0,0,0,0,0,0,0.15,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2105,1056,56991.53225,1630.597834,0.028611,6.83033,616.706717,0.010821,2.583292,80.316722,39.947879,0.387683,0.302242,436.824825,96.714281,-0.850802,0.185707,0.001431,0.038033,0.00335,0.026947,0.757,0.246253,41.577334,7.495708,3.716056,1.140229,2104,1,0,0,0,0,0,0,0,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0.49,0,0,0,0
Pol_2106,1696,418916.9451,3522.695536,0.008409,5.442659,1036.277472,0.002474,1.601077,129.746452,94.018455,0.42848,0.500814,225.233453,73.386118,0.677886,0.32567,-6.00E-06,0.015089,-0.001578,0.012177,0.571292,0.367939,27.055248,8.500842,5.260135,1.791961,2105,0.16,0.84,0,0,0,0,0,0,0.03,0.01,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2107,2060,345423.6332,3919.965839,0.011348,6.669699,1230.288193,0.003562,2.093297,132.186536,79.420345,-0.702863,0.310213,313.006174,62.881093,0.049262,0.63822,0.000212,0.026518,0.000656,0.022464,0.543637,0.317592,33.293824,10.600706,4.626931,2.140709,2106,0.69,0.31,0,0,0,0,0,0,0.05,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2108,244,532306.6818,4274.320653,0.00803,5.858496,1375.452309,0.002584,1.885231,151.147304,95.401724,0.715792,0.333151,262.599764,78.350792,-0.358618,0.498041,0.001263,0.016261,-0.00076,0.012218,0.577228,0.353453,29.876532,8.289111,5.083906,1.566719,2107,0.58,0.42,0,0,0,0,0,0,0.11,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2109,45852,133620.273,2242.891756,0.016786,6.135813,753.864055,0.005642,2.062324,57.002347,33.870447,0.464241,0.527899,182.378123,109.294681,-0.489853,0.515604,0.000721,0.074459,-0.001743,0.065573,0.443611,0.296176,44.4995,12.895802,3.485918,2.124813,2108,1,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0.81,0,0,0,0.01,0,0,0,0
Pol_2110,0,99135.14978,1646.797665,0.016612,5.230298,510.941505,0.005154,1.622771,179.263736,56.950995,-0.787719,0.228703,107.744714,59.744782,0.444107,0.360503,0.003324,0.031751,0.000616,0.013862,0.314377,0.246274,36.538148,4.879681,4.045406,1.340187,2109,0.97,0.03,0,0,0,0,0,0,0.03,0,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2111,11584,268355.9408,3515.010332,0.013098,6.78533,922.084879,0.003436,1.779981,85.153634,54.981075,0.062012,0.647309,277.632017,82.654498,0.634413,0.41793,0.002563,0.042487,-0.001706,0.034334,0.487556,0.376593,36.776573,12.349994,4.974127,3.361,2110,0.4,0.58,0.02,0.01,0,0,0,0,0.64,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2112,6280,102724,2743.669162,0.026709,8.560434,982.293235,0.009562,3.064822,45.673543,31.992221,-0.478882,0.449914,230.171395,114.022203,-0.547753,0.517895,-0.000935,0.072582,0.000665,0.058879,0.440418,0.338255,45.060257,11.849092,3.322021,2.045116,2111,0.39,0.61,0,0,0,0,0,0,0.55,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2113,30408,49589.90468,985.285629,0.019869,4.424513,304.241799,0.006135,1.366225,68.701519,34.278462,0.462631,0.581862,110.805418,54.794974,-0.31597,0.589553,0.00759,0.102495,-0.002391,0.112053,0.37642,0.231707,48.586143,17.003335,2.9395,2.042335,2112,0.78,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Pol_2114,13696,84791.13409,1413.437648,0.01667,4.854019,472.85937,0.005577,1.623891,64.536725,42.13223,0.566908,0.561668,136.355171,51.642215,-0.003248,0.602606,0.000318,0.067111,0.000416,0.081113,0.475016,0.25372,43.766256,12.352536,3.431297,1.870463,2113,0,1,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0.68,0,0,0,0,0,0,0,0
Pol_2115,0,19506.13635,1318.290433,0.067583,9.438989,577.503255,0.029606,4.134936,149.667925,91.470056,-0.851995,0.104727,10.749282,7.035121,0.478477,0.184923,-0.004847,0.017305,-0.023785,0.02732,0.007186,0.009058,25.580481,14.022352,5.460974,1.398276,2114,0.39,0,0.04,0.13,0.43,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2116,16140,117539.1015,2735.786308,0.023276,7.979781,980.815987,0.008345,2.860858,73.584447,44.931601,-0.464069,0.409353,223.959043,114.677527,0.625065,0.475777,-0.001008,0.068201,-0.000179,0.063244,0.452212,0.315772,45.513059,11.675981,3.274988,1.739621,2115,0.28,0.72,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2117,3516,128327.6149,1998.612948,0.015574,5.579158,540.826865,0.004214,1.509726,109.537035,67.157335,-0.357233,0.563974,431.858345,45.510023,-0.401845,0.626768,0.002166,0.023109,0.001214,0.021801,0.703548,0.269268,26.926682,11.491516,4.572765,1.599328,2116,0.65,0.35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2118,0,88580.88124,1518.097692,0.017138,5.100699,506.384805,0.005717,1.701417,215.152385,68.757114,-0.977028,0.036094,117.140968,56.417147,0.039596,0.206266,0.003245,0.015661,0.000579,0.007043,0.444531,0.292486,26.889509,4.095178,5.019258,1.088726,2117,0.03,0.34,0.64,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2119,1392,171190.3777,1945.998413,0.011367,4.703301,593.948036,0.00347,1.435518,126.85042,74.364556,0.616909,0.390755,391.12957,73.968445,0.492161,0.473826,0.00326,0.018992,-0.000333,0.014496,0.719091,0.308339,34.468259,7.457421,4.468694,1.147587,2118,0.79,0.21,0,0,0,0,0,0,0.98,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2120,0,11082.03844,749.555778,0.067637,7.120232,335.410197,0.030266,3.186152,152.904165,92.04985,-0.919478,0.135243,4.044973,2.46276,0.04993,0.365755,-0.000613,0.005722,-0.0126,0.013728,0.00138,0.002799,8.249333,5.004758,7.066378,1.736426,2119,0.11,0,0.15,0.12,0.62,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2121,0,71359.31225,1800.469195,0.025231,6.740007,651.229606,0.009126,2.43786,71.889731,47.342008,0.435427,0.525273,104.093517,46.24174,-0.594004,0.426205,-0.001034,0.028219,-0.000476,0.024638,0.32816,0.286051,26.069279,9.04446,4.513166,2.063297,2120,0,0.43,0.57,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2122,0,215985.3213,2466.013871,0.011418,5.306197,793.280642,0.003673,1.706926,151.190878,80.199367,-0.790578,0.397651,69.482838,40.541352,-0.081008,0.458583,0.002687,0.013616,0.001427,0.012996,0.419344,0.311459,17.165493,7.054786,5.382583,1.476572,2121,0,0.13,0.83,0.03,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2123,0,58036.21405,1253.093139,0.021592,5.201562,423.858467,0.007303,1.759427,151.523353,32.05516,0.386983,0.434693,362.990012,42.693511,-0.756717,0.297766,0.002259,0.02133,0.00103,0.02069,0.850589,0.103001,34.014104,8.099632,4.3845,1.294351,2122,1,0,0,0,0,0,0,0,0.17,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2124,0,74148.51743,1732.000558,0.023359,6.360581,661.245689,0.008918,2.428352,99.792867,76.15146,0.3258,0.348647,328.166553,92.307202,-0.857028,0.194427,0.000351,0.029581,-0.000157,0.010626,0.676218,0.331204,34.148649,4.998801,4.602754,1.498126,2123,1,0,0,0,0,0,0,0,0.45,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2125,54220,355973.6216,4106.600009,0.011536,6.882932,1457.883694,0.004095,2.443509,99.537713,74.578287,0.059243,0.670492,126.310761,79.073999,-0.550386,0.493969,0.002062,0.070595,0.003808,0.074794,0.399366,0.312908,47.191899,15.211263,3.507083,2.227089,2124,0.15,0.81,0,0,0.04,0,0,0,0.79,0.02,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0
Pol_2126,108,146861.0836,2213.199291,0.01507,5.775202,645.630564,0.004396,1.684732,98.655403,65.554433,-0.42245,0.506133,222.023352,43.506427,0.543387,0.519707,0.005035,0.023449,-0.001238,0.021182,0.557368,0.350725,23.830395,14.92459,6.084265,3.635972,2125,0,1,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0.68,0,0,0,0,0,0,0,0
Pol_2127,0,109549.0487,1589.380148,0.014508,4.802015,491.700893,0.004488,1.485582,84.248534,48.684289,0.501008,0.356767,233.251968,61.556853,-0.758987,0.213652,0.003503,0.02142,0.002418,0.012728,0.592273,0.286852,32.697174,5.448147,4.756201,1.356638,2126,1,0,0,0,0,0,0,0,0.06,0,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2128,0,208313.6537,2436.932474,0.011698,5.339304,808.820808,0.003883,1.772121,135.128841,65.927977,0.017306,0.526015,283.861305,85.257186,-0.818647,0.229838,0.002345,0.028481,-0.001733,0.014925,0.600893,0.335328,30.107842,10.769878,4.635295,1.880056,2127,0.56,0.43,0,0,0,0,0,0,0,0.14,0.23,0,0,0,0,0,0,0.54,0,0,0,0.1,0,0,0,0
Pol_2129,3900,116000.6933,1976.68888,0.01704,5.803741,750.367959,0.006469,2.20315,50.560989,35.955435,0.21748,0.558082,192.992616,97.958294,-0.733881,0.320416,-0.000372,0.063993,-0.002668,0.04166,0.252317,0.261442,42.35717,9.958303,3.763479,2.078313,2128,0.03,0.97,0,0,0,0,0,0,0.25,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2130,708,170031.8966,2365.269725,0.013911,5.736084,807.961493,0.004752,1.959411,88.505012,50.084464,-0.805779,0.201852,179.68939,96.263466,-0.362608,0.422483,0.002452,0.033134,-0.000696,0.023773,0.254704,0.251603,34.412813,8.247224,4.477416,1.523837,2129,0,0.98,0.02,0,0,0,0,0,0.53,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2131,10592,116904.3658,1874.680232,0.016036,5.482919,682.385234,0.005837,1.995787,51.229594,37.460566,0.271916,0.437281,77.270895,56.821718,-0.829406,0.216639,-0.002119,0.039447,-0.006267,0.048221,0.109616,0.145698,38.786978,16.505541,5.700564,3.278073,2130,0.99,0,0,0,0.01,0,0,0,0.22,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2132,0,27017.44507,897.57893,0.033222,5.460728,281.813204,0.010431,1.714507,78.037543,31.404329,0.119962,0.803923,118.282639,18.409865,-0.409592,0.414188,0.000958,0.028383,0.007376,0.028378,0.637478,0.246654,29.476983,7.536264,3.873324,1.311925,2131,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2133,3020,57909.78188,1130.14506,0.019516,4.696326,419.960398,0.007252,1.745148,108.1273,56.326017,0.101358,0.657789,48.527523,42.851662,-0.595592,0.449789,0.003855,0.057365,-0.006297,0.064099,0.269019,0.296799,37.075344,22.019881,4.911539,3.687899,2132,0.93,0,0,0,0.07,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2134,0,70405.97113,1841.080145,0.026149,6.938538,846.313869,0.01202,3.18953,41.880864,26.462908,-0.283903,0.412405,22.028419,25.784127,-0.831961,0.239087,0.001879,0.028854,-0.010228,0.053066,0.163724,0.240548,26.944852,21.790704,6.25793,3.853271,2133,0,0.22,0.63,0,0.15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2135,56,14246.1158,670.673469,0.047078,5.61905,287.621,0.020189,2.409752,72.572184,37.817946,-0.157972,0.213735,0.919823,1.049849,-0.957474,0.11228,-0.001002,0.002563,-0.012498,0.014417,0.00031,0.001008,3.903345,5.539661,10.625552,3.172197,2134,0,0.85,0,0,0.15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2136,224,35308.85591,1071.925927,0.030359,5.704571,373.277377,0.010572,1.986506,107.753952,41.386877,-0.073881,0.317481,60.678352,41.142576,-0.940783,0.093143,0.004692,0.024149,-0.00281,0.023822,0.29807,0.270317,33.566636,7.936732,4.110318,1.358639,2135,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2137,18572,198697.935,2570.54531,0.012937,5.766716,848.892962,0.004272,1.904392,78.554718,38.909084,-0.106193,0.548619,107.711158,86.735978,-0.779703,0.282495,0.003922,0.053325,-0.002639,0.046075,0.24378,0.250364,38.25054,16.400114,4.361932,2.953289,2136,0.99,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2138,8812,229523.2512,5391.80955,0.023491,11.25437,1992.999396,0.008683,4.160005,74.365193,42.89738,0.283444,0.515363,84.766002,53.320373,0.729562,0.348998,0.001976,0.034159,-0.003478,0.055996,0.422854,0.32891,36.470689,15.517233,3.97809,1.784991,2137,0.41,0.56,0.01,0.01,0,0,0.28,0.56,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2139,0,41983.97255,1865.831189,0.044442,9.106062,769.920476,0.018338,3.757544,38.111353,23.240994,-0.751056,0.35128,24.022123,14.289894,0.230413,0.509341,0.005107,0.030717,0.002327,0.077977,0.344169,0.302361,30.961919,18.979148,4.346474,2.026358,2138,0,0.88,0.01,0.11,0,0,0.59,0,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2140,0,48765.49519,1208.139902,0.024774,5.470927,418.245454,0.008577,1.893978,148.552019,38.884284,-0.545944,0.53157,134.489855,8.582816,-0.112337,0.637777,0.004632,0.01219,0.011393,0.023386,0.987847,0.015674,8.020939,7.148043,5.340223,1.46522,2139,0.08,0,0.86,0.06,0,0,0,0.01,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2141,13656,79242.59049,1696.004092,0.021403,6.024868,540.384311,0.006819,1.919656,43.722096,29.27443,-0.744188,0.285834,52.829517,31.186326,0.198279,0.570235,-0.00055,0.034328,-0.003505,0.034471,0.374808,0.346794,29.985383,15.641514,4.734435,2.623882,2140,0,0,0.99,0.01,0,0,0.24,0.54,0,0,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2142,0,70768.82422,1218.42721,0.017217,4.580138,391.900503,0.005538,1.473177,75.493605,36.959195,-0.721888,0.376528,43.611926,22.470856,-0.44985,0.367069,0.00342,0.011981,0.001316,0.011882,0.633337,0.332049,15.972633,7.027384,5.058687,1.261735,2141,0.12,0,0.78,0.09,0,0,0.03,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2143,0,13795.31926,1788.767553,0.129665,15.229584,730.8365,0.052977,6.222349,10.163945,6.401969,-0.788542,0.185512,43.369209,19.419331,0.489434,0.322864,-0.015229,0.018447,-0.030119,0.021539,0.073047,0.064176,23.884111,9.273455,5.735374,2.570776,2142,0.81,0,0.17,0.02,0,0,0,0.27,0,0,0,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2144,0,19303.68242,1295.450009,0.067109,9.323964,531.514167,0.027534,3.825558,51.853439,16.207583,-0.102778,0.644274,22.69646,9.083531,-0.456261,0.605123,0.007136,0.016582,0.012949,0.031481,0.609987,0.279865,19.34405,13.999573,3.72563,1.152593,2143,0,0,0.96,0.04,0,0,0.02,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2145,0,75565.8908,2877.987057,0.038086,10.4695,810.807063,0.01073,2.949542,81.402242,24.33847,-0.137166,0.417825,64.491869,22.196237,-0.855537,0.273248,0.001446,0.017126,0.003022,0.056283,0.401063,0.374933,27.492474,17.305226,4.011887,1.325679,2144,0,0,0.94,0.06,0,0,0.18,0,0,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2146,0,175379.1676,2561.124534,0.014603,6.115637,742.627467,0.004234,1.773299,35.498328,25.333149,-0.50058,0.476658,34.901323,7.114176,-0.415183,0.591473,4.70E-05,0.00475,-0.000359,0.009938,0.030504,0.054021,4.519056,3.95179,6.836194,2.047515,2145,0,0,0.84,0.16,0,0,0.88,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2147,284,82296.36144,1418.069285,0.017231,4.943188,638.314372,0.007756,2.225073,30.434257,21.5036,-0.589581,0.453147,41.780709,4.475176,0.203721,0.636828,-0.000508,0.004691,-0.00101,0.011882,0.026968,0.041161,5.990074,6.491491,6.889569,2.366343,2146,0.01,0,0.91,0.08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2148,252,318977.2111,7152.63478,0.022424,12.664447,2014.453323,0.006315,3.566789,50.757204,36.752274,-0.180625,0.565889,72.027526,54.25671,0.517796,0.615656,-0.000182,0.022802,-0.002089,0.050954,0.316516,0.303923,25.350233,16.394531,4.68337,2.220856,2147,0.39,0.28,0.25,0.08,0,0,0.41,0.17,0,0,0.22,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2149,15848,125372.1657,2735.068644,0.021816,7.724452,913.665007,0.007288,2.580396,83.472789,30.903249,0.291873,0.479654,168.101993,55.248592,-0.756167,0.336086,0.006252,0.052342,0.006648,0.065867,0.560003,0.347349,44.047354,14.389591,3.341347,1.358128,2148,0.85,0,0.15,0,0,0,0.08,0,0,0,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_2150,4,7498.87445,572.105452,0.076292,6.6066,223.123616,0.029754,2.576603,25.303639,15.600217,0.367022,0.334554,67.458683,4.676579,-0.84217,0.210042,-0.00278,0.012526,-0.015802,0.019438,0.048367,0.04873,17.585673,10.972191,5.985416,1.615013,2149,0.03,0,0.94,0.02,0,0,0.92,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
