"","SU_ID","ID","lon","lat","y.logsize","y.pres","Forest","Agriculture","Builtup","Roads","Bare","Quarry","RGA","CRL","YPD","YPC","YPV","YPI","BAP","BAO","BAY","IGO","IPL","IGY","IBP","OPL","PBA","PPD","PCR","PLI","PIC","PLP","scaledSU_Area","scaledSU_Perimeter","scaledSU_P.A","scaledSU_P.sqrt.A","scaledSU_Max.Distance","scaledSU_D.A","scaledSU_D.sqrt.A","scaledDist2Stream..MEAN.","scaledDist2Stream..STDDEV","scaledEastness..MEAN.","scaledEastness..STDDEV.","scaledElevation..MEAN.","scaledElevation..STDDEV.","scaledNorthness..MEAN.","scaledNorthness..STDDEV.","scaledPlanarCurvature..MEAN.","scaledPlanarCurvature..STDDEV.","scaledProfileCurvature..MEAN.","scaledProfileCurvature..STDDEV.","scaledRSP..MEAN.","scaledRSP..STDDEV.","scaledSlope..MEAN.","scaledSlope..STDDEV.","scaledTWI..MEAN.","scaledTWI..STDDEV.","scaledSU_Area.levels","scaledSU_Perimeter.levels","scaledSU_P.A.levels","scaledSU_P.sqrt.A.levels","scaledSU_Max.Distance.levels","scaledSU_D.A.levels","scaledSU_D.sqrt.A.levels","scaledDist2Stream..MEAN.levels","scaledDist2Stream..STDDEV.levels","scaledEastness..MEAN.levels","scaledEastness..STDDEV.levels","scaledElevation..MEAN.levels","scaledElevation..STDDEV.levels","scaledNorthness..MEAN.levels","scaledNorthness..STDDEV.levels","scaledPlanarCurvature..MEAN.levels","scaledPlanarCurvature..STDDEV.levels","scaledProfileCurvature..MEAN.levels","scaledProfileCurvature..STDDEV.levels","scaledRSP..MEAN.levels","scaledRSP..STDDEV.levels","scaledSlope..MEAN.levels","scaledSlope..STDDEV.levels","scaledTWI..MEAN.levels","scaledTWI..STDDEV.levels"
"32","Pol_32",32,-61.42745558,15.63359999,NA,0,0.12,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.036444451,0.433438891,-0.369353617,0.561137673,0.67746178,-0.305108547,0.738610979,-0.189669569,0.011035239,-1.124319774,-0.225268028,-0.358018471,0.868923549,1.154016711,-0.357369614,-0.34612584,0.777995714,-0.436741491,0.720776521,0.084365952,0.379669839,1.267585145,0.101603665,-0.616510087,0.188875066,0.02176136,0.520811325,-0.326527625,0.61010956,0.596842893,-0.335937527,0.62447795,-0.23793848,-0.011847808,-1.150012226,-0.206913552,-0.3096861,0.954033144,1.214407411,-0.349811132,-0.310554976,0.77599093,-0.365415348,0.755569556,0.040084174,0.360034477,1.296318453,0.142969697,-0.55957751,0.182195788
"33","Pol_33",33,-61.41782895,15.62466314,6.390240667,1,0,0.97,0,0.03,0,0,0,0,0,0,0,0,0,0,0.99,0,0,0,0,0.01,0,0,0,0,0,0,-0.294692498,0.475572851,0.502793962,1.885920585,0.74884785,0.485355356,2.119203877,-0.742942661,-0.461842825,-0.255356297,-0.055352685,-0.212567372,1.13317534,1.691969462,-1.559110682,-0.719111759,1.139271673,0.080065605,1.354050326,0.414466476,0.418813917,1.263801544,0.098013448,-1.136887689,-0.014057954,-0.318266217,0.520811325,0.487406658,1.867996434,0.849257472,0.428133221,1.883466031,-0.80105621,-0.450222379,-0.327758459,-0.060060467,-0.177911057,1.287550426,1.693372865,-1.68297884,-0.867747156,1.067721612,0.059159667,1.127997039,0.378991159,0.439425506,1.296318453,0.142969697,-1.210417831,-0.059757245
"34","Pol_34",34,-61.41769184,15.62315127,7.580699752,1,0,0.93,0.01,0.07,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0.91,0,0,0,0,0,0,-0.114010305,0.188264448,-0.295182003,0.405498862,0.518787404,-0.157987039,0.861990492,-0.437755855,-0.435306076,0.484923879,0.44069484,-0.271557932,0.94548572,-1.313763883,-0.664406251,0.034228329,0.454810657,0.534616046,0.36320962,0.428051513,0.467973559,0.617161566,0.150843342,-0.949809698,-0.648937717,-0.062858841,0.186951111,-0.326527625,0.424948987,0.596842893,-0.155029823,0.896738412,-0.453771188,-0.450222379,0.483622212,0.375904988,-0.3096861,0.954033144,-1.287575219,-0.679621643,0.057984585,0.537456162,0.55014178,0.323167199,0.475855421,0.439425506,0.6766842,0.142969697,-0.919252604,-0.691509253
"35","Pol_35",35,-61.44787517,15.62408819,7.9683195,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.052401442,-0.166569999,-0.759205388,-0.739219998,0.014028043,-0.616207697,-0.435620985,-0.026709656,0.317534247,-1.02610629,-0.059987933,0.290519305,0.941547856,1.229619125,-0.466650274,0.621655743,1.640052968,0.022574274,0.429448254,0.066589738,0.755617626,1.738377509,-0.364547628,-1.202610141,-0.499303193,0.02176136,-0.184636981,-0.772729386,-0.786652679,0.07814451,-0.614876949,-0.389910533,-0.002676905,0.303783124,-1.013233048,-0.060060467,0.316436244,0.954033144,1.214407411,-0.519569836,0.632072925,1.833998568,-0.001175487,0.515010717,0.040084174,0.729000919,1.61573621,-0.383635034,-1.210417831,-0.492120217
"36","Pol_36",36,-61.41116749,15.62184759,6.752270376,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0,0,0,0.72,0,0,0,0,0,0,-0.423691719,-0.60723343,-0.368271697,-0.793170782,-0.666842861,-0.364844316,-0.775948616,-0.297172792,-0.231681385,0.370436119,-0.045688435,-0.848786619,-0.528750141,-1.434955162,-0.71965411,0.192264597,0.265738757,-0.483779852,0.434773719,-0.596586863,-0.065194322,0.6540841,-0.570939747,-0.420510417,0.099839643,-0.441000955,-0.638006287,-0.326527625,-0.786652679,-0.689527261,-0.335937527,-0.796674911,-0.343354519,-0.240722746,0.288496912,-0.060060467,-0.868597279,-0.518505649,-1.436886493,-0.679621643,0.195313528,0.347451,-0.584312821,0.515010717,-0.537903585,-0.0559914,0.6766842,-0.590421826,-0.445244206,0.052718235
"37","Pol_37",37,-61.41106255,15.61948303,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.429286908,-0.630141452,-0.384620708,-0.849334594,-0.553734005,-0.218609972,-0.442966093,-0.231460388,-0.243594047,-0.379555968,-0.903499452,-0.85975415,-0.610282092,1.804440001,-2.139576367,-0.255928292,-0.146970289,-0.371717873,0.045203312,-0.38866549,-0.68111462,0.249048276,-0.502629953,0.072320108,-0.621606818,-0.441000955,-0.638006287,-0.423269287,-0.894793696,-0.59817902,-0.25646234,-0.389910533,-0.23793848,-0.240722746,-0.327758459,-0.835594105,-0.868597279,-0.643446662,1.693372865,-2.130259782,-0.228869027,-0.187619019,-0.365415348,0.001458425,-0.372104899,-0.637052467,0.201109959,-0.483631676,0.03435269,-0.579984617
"38","Pol_38",38,-61.41993799,15.61919617,NA,0,0,0.98,0,0.02,0,0,0,0,0,0,0,0,0,0,0.21,0,0,0,0,0.68,0,0.11,0,0,0,0,-0.140731427,0.834732229,0.283464774,2.052292254,1.350214702,0.377564823,2.588907219,-0.202634762,0.501399943,0.413610206,0.219798677,-0.197449691,2.160616787,1.522182298,-0.601501482,0.200903235,1.344174456,-0.082416578,1.34487024,0.388530168,0.831246222,1.170224369,0.29412528,-1.032736991,0.355857012,-0.161439462,0.76976044,0.273216589,1.867996434,1.262373878,0.428133221,2.951118861,-0.23793848,0.516282626,0.483622212,0.221449682,-0.177911057,1.844132682,1.522072746,-0.679621643,0.195313528,1.319425739,-0.075345452,1.127997039,0.378991159,0.866875881,1.296318453,0.258034724,-1.037484871,0.3500675
"39","Pol_39",39,-61.46594215,15.62057267,NA,0,0.07,0.23,0,0,0.7,0,0,0,0,0,0,0,0,0,0.36,0,0,0,0,0.64,0,0,0,0,0,0,-0.699656445,-0.98070304,3.65502743,0.310075202,-1.009457474,4.031796941,1.065054221,-0.124281072,-0.004432195,-1.414372461,-0.396302463,-1.09259629,-0.95487838,0.056351855,0.712187946,3.779840327,0.766312661,1.41251174,1.489519999,-0.538146256,0.022444509,0.598577161,3.027331141,-0.822435101,1.054020256,-0.708219914,-0.996161409,3.426952724,0.272137375,-0.975562942,3.632498817,0.896738412,-0.118508968,-0.011847808,-1.480597353,-0.347383672,-1.121619019,-0.981383283,0.056351855,0.717672682,2.68959334,0.77599093,1.250336997,1.682377892,-0.537903585,-0.0559914,0.6766842,3.315403957,-0.798976884,1.251356798
"40","Pol_40",40,-61.40962837,15.61748041,NA,0,0,0.86,0.05,0.09,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0,0.78,0,0,0,0,0,0,-0.209389562,-0.292165413,-0.525270283,-0.523948698,-0.229461403,-0.448533535,-0.371586471,0.917693756,0.287604702,1.228811393,-0.636748182,-0.628389741,-0.579235278,-0.702800195,0.687309778,0.686191454,-0.442503149,0.859887853,-0.247900109,1.906185185,-0.795644556,-1.080217329,-0.667953385,0.112163052,-1.007095707,-0.245144425,-0.296276165,-0.501558207,-0.496738267,-0.181947488,-0.481062914,-0.389910533,0.956484094,0.303783124,1.185465388,-0.660981342,-0.684457355,-0.518505649,-0.728620537,0.717672682,0.632072925,-0.457089683,0.780260823,-0.218686133,1.676933717,-0.637052467,-1.031987958,-0.710244545,0.138733313,-0.991743472
"41","Pol_41",41,-61.41607737,15.61782908,7.197435354,1,0,0.94,0,0.06,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0.02,0,0,0,0,0,0,-0.098988176,0.149403175,-0.352283327,0.272137375,0.404185724,-0.246851387,0.597414125,0.654992904,0.52857362,0.396019526,0.015046439,-0.364294334,0.12666408,1.613227808,-1.050482827,0.034482406,0.180431728,0.534616046,0.229413665,1.049697363,0.497281487,0.798728651,0.121196038,-0.780339771,-0.454238803,-0.062858841,0.186951111,-0.326527625,0.272137375,0.417489737,-0.25646234,0.62447795,0.708151693,0.516282626,0.483622212,0.076803693,-0.3096861,0.179568029,1.522072746,-1.050951202,0.057984585,0.1470417,0.55014178,0.323167199,1.163671061,0.501249719,0.869922522,0.142969697,-0.798976884,-0.492120217
"42","Pol_42",42,-61.46276881,15.61943957,NA,0,0,0.96,0,0.01,0.03,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.374695501,-0.141545241,0.110598031,0.494451469,-0.077334262,0.080956034,0.564701299,-0.984573175,-0.492263253,-1.277313302,-0.89424968,-1.073980718,-0.878025096,0.495112562,1.272615336,-0.942954126,-0.92448095,-0.581853299,-0.787395021,-1.78723938,-1.666270483,-1.564200834,-0.843794088,1.547084066,0.963883936,-0.383637465,-0.184636981,0.11546667,0.424948987,-0.067056305,0.062177711,0.62447795,-0.941360019,-0.450222379,-1.305759394,-0.835594105,-1.045367417,-0.873352559,0.445372988,1.265786567,-0.867747156,-0.934124653,-0.584312821,-0.775678999,-1.89564979,-1.674175286,-1.704785318,-0.863379605,1.86937705,0.808002953
"43","Pol_43",43,-61.44859707,15.61692985,9.044993919,1,0.7,0.28,0,0.02,0,0,0,0,0,0,0,0,0,0,0.72,0,0,0,0,0.23,0,0.05,0,0,0,0,1.252528144,1.960873209,-0.665499111,1.185463595,1.759905105,-0.708916426,0.495944427,-0.055731458,0.040253839,-0.521387578,0.193541482,0.139699968,1.976630777,1.13545893,1.079156189,-0.019127967,0.552699436,0.06300267,0.172405835,-0.093414329,0.513281062,0.878604605,0.344424673,-0.726184845,-0.200046209,1.452242482,1.680507203,-0.63325189,1.251936815,1.831147405,-0.732278434,0.428122995,-0.002676905,-0.011847808,-0.519483706,0.221449682,0.140055029,1.844132682,1.056048629,1.075606044,-0.004391467,0.537456162,0.059159667,0.139895143,-0.080010728,0.501249719,0.869922522,0.417217468,-0.68176732,-0.153363652
"44","Pol_44",44,-61.46259514,15.61636553,NA,0,0.12,0.81,0.03,0.04,0.01,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0.297210826,0.193875205,-0.756620802,-0.381037326,0.174291174,-0.718231657,-0.52008738,-0.304468932,-0.290313436,-0.964298225,-0.233792464,-0.839602109,-0.358017817,-0.124462314,1.997523729,0.370881151,-0.219626438,0.819766898,-0.327629921,0.845168848,0.317898394,-0.788003604,-0.929885647,-0.540189601,-0.714462202,0.32000642,0.186951111,-0.772729386,-0.395212393,0.238265029,-0.732278434,-0.49308103,-0.343354519,-0.240722746,-1.013233048,-0.206913552,-0.868597279,-0.39148586,-0.144400831,1.984395659,0.450153362,-0.187619019,0.780260823,-0.318855584,0.883270454,0.360034477,-0.817682913,-0.863379605,-0.55957751,-0.691509253
"45","Pol_45",45,-61.41897007,15.61846513,8.42156296,1,0.27,0.71,0,0.02,0,0,0,0,0,0,0,0,0,0,0.99,0,0,0,0,0.01,0,0,0,0,0,0,-0.222230725,0.5387335,0.282983921,1.67934723,0.859234601,0.30954885,1.975729124,-0.725383364,-0.637619882,1.050933919,-0.703907469,-0.361330855,0.847013138,-1.272321007,-1.14679833,0.801288607,0.901670167,-0.159891527,0.936077442,-0.175818124,0.314647821,1.187576581,0.644146613,-1.035985232,0.181977116,-0.245144425,0.520811325,0.273216589,1.867996434,0.849257472,0.240719642,1.883466031,-0.684491156,-0.684601109,1.011325909,-0.660981342,-0.3096861,0.954033144,-1.287575219,-1.050951202,0.89631363,1.067721612,-0.187714871,1.127997039,-0.208243045,0.360034477,1.296318453,0.570757038,-1.037484871,0.182195788
"46","Pol_46",46,-61.4301219,15.61899975,8.262558973,1,0.28,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0.61,0,0.37,0,0,0,0,0.058961706,0.419378745,-0.408903797,0.478669141,0.450219096,-0.431677403,0.29761244,-0.328615576,-0.177016054,-0.994579422,-0.170142426,1.090110741,2.145681205,1.247699031,-0.306853019,-0.311063131,1.498404587,0.128333728,0.873997742,0.30268362,0.522483983,1.648581403,0.153311541,-1.196453421,-0.116697749,0.02176136,0.348363315,-0.423269287,0.424948987,0.417489737,-0.412307636,0.245685272,-0.343354519,-0.135471995,-1.013233048,-0.206913552,1.000517879,1.844132682,1.214407411,-0.349811132,-0.310554976,1.319425739,0.138940417,0.755569556,0.263801838,0.501249719,1.61573621,0.142969697,-1.210417831,-0.153363652
"47","Pol_47",47,-61.42766496,15.61938162,7.632401127,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81,0,0.19,0,0,0,0,-0.230288241,-0.01130024,-0.216863031,0.269531982,-0.174231518,-0.376081737,-0.199194608,0.005057481,0.111515981,0.796019366,-0.141564153,0.745605906,1.231382363,-0.993406538,0.788254724,-0.499588712,1.386620579,0.503872019,0.538138449,0.556807726,0.540752627,1.571955063,-0.429474082,-1.162967345,-0.733497164,-0.245144425,0.05728393,-0.233692894,0.272137375,-0.181947488,-0.335937527,-0.169668729,-0.002676905,0.130528823,0.851886917,-0.206913552,0.723077964,1.287550426,-1.036968685,0.87053256,-0.598424898,1.319425739,0.55014178,0.515010717,0.595873213,0.561274509,1.61573621,-0.383635034,-1.210417831,-0.691509253
"48","Pol_48",48,-61.42836852,15.61549721,9.095153962,1,0.25,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.9,0,0,0,0,-0.252330547,-0.463347186,-0.613627067,-0.870539012,-0.474656303,-0.551148939,-0.794218722,0.689008742,0.748964175,1.54796248,-1.210738336,1.172305194,2.105338376,-0.568949961,-0.137179165,-0.419808345,1.747550886,0.316794614,1.169637099,0.964894074,0.700526743,2.025176493,0.262586584,-1.016254633,-0.65178346,-0.245144425,-0.471201706,-0.63325189,-0.894793696,-0.500001887,-0.551740382,-0.796674911,0.708151693,0.739388989,1.53504503,-1.309211451,1.345123758,1.844132682,-0.535121913,-0.179387199,-0.427430673,1.833998568,0.310338368,1.127997039,0.883270454,0.729000919,2.092975477,0.258034724,-1.037484871,-0.691509253
"49","Pol_49",49,-61.45822607,15.6153467,6.71417053,1,0.72,0.24,0,0.03,0.01,0,0,0,0,0,0,0,0,0,0.42,0,0,0,0,0.58,0,0,0,0,0,0,-0.229258744,0.70968294,0.471117754,2.162671505,0.932308922,0.381852787,2.166852068,-0.69334208,-0.293176158,-0.289789076,0.458075293,-0.624370734,0.780378702,-1.323066384,-0.435459229,-0.788729022,0.251428745,-0.273644427,0.09871155,-0.267162189,0.304685025,0.413635045,-0.478009965,-0.584289331,-0.015130198,-0.245144425,0.76976044,0.487406658,1.867996434,0.849257472,0.428133221,1.883466031,-0.684491156,-0.240722746,-0.327758459,0.512738062,-0.684457355,0.707975479,-1.287575219,-0.349811132,-0.867747156,0.347451,-0.365415348,0.139895143,-0.208243045,0.360034477,0.354326321,-0.483631676,-0.55957751,-0.059757245
"50","Pol_50",50,-61.45472331,15.61236498,NA,0,0.34,0.64,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.047056205,0.459221499,-0.218606124,0.838165012,0.870992665,-0.089675344,1.314258881,-0.306432175,-0.297147837,-0.286847799,-0.394009017,-0.310426916,1.196977406,-1.538006092,-1.105459165,-0.30166226,0.122362114,-0.212924973,0.154502131,-0.011305367,0.452195615,0.746744855,-0.414719736,-0.530364819,-0.570213025,-0.062858841,0.520811325,-0.233692894,0.875893004,0.849257472,-0.056332731,1.291137391,-0.343354519,-0.344473139,-0.327758459,-0.347383672,-0.3096861,1.287550426,-1.594135586,-1.050951202,-0.310554976,0.1470417,-0.187714871,0.139895143,0.040084174,0.439425506,0.6766842,-0.383635034,-0.55957751,-0.579984617
"51","Pol_51",51,-61.46617157,15.61664684,NA,0,0,0.31,0,0,0.69,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0.3,0,0,0,0,0,0,-0.698900379,-0.964330774,3.784617381,0.441337083,-0.940589786,4.671294955,1.609835545,-0.586846141,-0.668114243,-1.396595127,0.109941226,-1.117289139,-1.017766403,-0.071637332,0.353032737,3.666013562,0.86150535,3.815003739,2.585399153,-1.126494024,-0.578911533,1.177808389,3.26900092,-1.318910256,0.457472822,-0.708219914,-0.996161409,3.426952724,0.424948987,-0.975562942,3.632498817,1.883466031,-0.564764003,-0.684601109,-1.480597353,0.076803693,-1.121619019,-0.981383283,-0.144400831,0.389056866,2.68959334,0.77599093,2.322150643,3.453399145,-1.094579393,-0.637052467,1.296318453,3.315403957,-1.210417831,0.537397944
"52","Pol_52",52,-61.40801517,15.61340772,NA,0,0,0.9,0.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.084464789,0.641219077,-0.01177912,1.373074128,0.848444963,-0.033340374,1.394500254,0.087123866,-0.422962101,1.384319841,-0.725702115,-0.733944847,-0.014895258,-0.009045196,1.109722734,1.17173375,-0.415887909,1.150726349,-0.536286691,1.726676725,-0.232398319,-1.243671692,-0.47261063,0.120028345,-0.70496131,-0.062858841,0.520811325,-0.024521731,1.251936815,0.849257472,-0.056332731,1.291137391,0.125280362,-0.450222379,1.358760011,-0.660981342,-0.774389267,0.031776602,0.056351855,1.075606044,1.456427702,-0.457089683,1.250336997,-0.505424356,1.676933717,-0.277906344,-1.289946351,-0.483631676,0.138733313,-0.691509253
"53","Pol_53",53,-61.40824201,15.61491781,NA,0,0,0.93,0.04,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.633837399,-0.994855769,0.074173398,-1.288357113,-1.121384587,-0.011604835,-1.264852225,0.079893759,-0.734374599,0.662039018,-0.860670037,-0.82182389,-0.905499825,1.673400349,-1.347228794,0.553562946,-0.834196525,1.16240908,-0.487850324,0.988734793,-0.040023487,-0.445412199,-0.155209171,-0.296814622,-1.596200775,-0.641305939,-0.996161409,0.11546667,-1.3062151,-1.097303306,-0.056332731,-1.305443858,0.125280362,-0.684601109,0.649715915,-0.835594105,-0.868597279,-0.873352559,1.693372865,-1.305828537,0.632072925,-0.846432622,1.250336997,-0.505424356,0.883270454,-0.0559914,-0.488612302,-0.181209919,-0.32674589,-1.623913972
"54","Pol_54",54,-61.45740378,15.61309035,NA,0,0.79,0.2,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.481155807,-0.055496082,0.946861937,1.522083514,0.34243105,1.239889081,2.531843637,-0.982839259,-0.756848365,-1.150730353,-1.605957128,-0.518144684,0.605326449,1.458436086,-1.341520052,-1.302219854,0.012859412,-0.5383505,0.03901563,-0.063236949,0.28408399,0.691388458,-0.954652296,-0.590322058,-0.809484694,-0.488172421,-0.080240415,1.139443662,1.867996434,0.417489737,1.056689535,2.951118861,-0.941360019,-0.80740309,-1.150012226,-1.630739471,-0.574007687,0.522994543,1.522072746,-1.305828537,-1.348716055,-0.017696266,-0.584312821,0.001458425,-0.080010728,0.247863317,0.6766842,-1.026373153,-0.55957751,-0.826565187
"55","Pol_55",55,-61.45695564,15.61468472,NA,0,0.77,0.22,0,0.01,0,0,0,0,0,0,0,0,0,0,0.36,0,0,0,0,0.64,0,0,0,0,0,0,-0.312875031,0.436156208,0.542824995,1.880443464,0.802823182,0.6063055,2.355873058,-0.529615477,0.061443835,-0.984456873,-1.295450774,-0.503503685,1.197355849,1.52923331,-1.160449079,-0.839544542,-0.131208537,-0.953856027,-0.008609239,-0.29409186,0.519792762,0.723654633,-0.208983717,-0.545733188,-0.4965042,-0.318266217,0.520811325,0.487406658,1.867996434,0.849257472,0.683562775,1.883466031,-0.564764003,0.130528823,-1.013233048,-1.309211451,-0.574007687,1.287550426,1.522072746,-1.305828537,-0.867747156,-0.187619019,-0.94632374,0.001458425,-0.372104899,0.501249719,0.6766842,-0.181209919,-0.55957751,-0.492120217
"56","Pol_56",56,-61.42905357,15.61357223,7.035268599,1,0.83,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0.98,0,0,0,0,-0.527839572,-0.657948478,0.071588812,-0.463918386,-0.748025781,-0.036445451,-0.539739238,-0.232738733,-0.278825265,0.991766519,-0.270266546,1.384536317,1.763098251,1.326474684,-0.563916103,-1.913276485,1.833410959,0.5502955,1.064142184,0.638971119,0.724916595,2.311636506,-0.072685471,-1.181286175,-0.656147838,-0.531436775,-0.638006287,0.11546667,-0.496738267,-0.790427941,-0.056332731,-0.49308103,-0.23793848,-0.240722746,1.011325909,-0.206913552,1.345123758,1.844132682,1.366920257,-0.519569836,-1.348716055,1.833998568,0.55014178,1.127997039,0.595873213,0.729000919,2.092975477,-0.08800172,-1.210417831,-0.691509253
"57","Pol_57",57,-61.43157719,15.6115732,6.448889394,1,0.99,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.469718349,-0.656163284,-0.266270702,-0.773719396,-0.771010304,-0.342517333,-0.898135224,0.22712895,0.398893514,1.376456789,-1.039033828,1.697110355,1.138792212,-0.590905751,0.597673707,-0.718603604,2.50743327,0.436388879,1.322249696,0.305083114,0.442085066,2.281819825,0.1437893,-1.402722102,-0.359014229,-0.488172421,-0.638006287,-0.233692894,-0.786652679,-0.790427941,-0.335937527,-0.894477919,0.303286717,0.303783124,1.358760011,-1.026848169,1.933231613,1.287550426,-0.535121913,0.554304918,-0.598424898,2.790004162,0.406720893,1.127997039,0.263801838,0.439425506,2.092975477,0.142969697,-1.469809461,-0.320338058
"58","Pol_58",58,-61.4490654,15.61193657,NA,0,0.45,0.48,0,0.07,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.67,0,0.08,0,0,0,0,-0.007379699,0.428691452,-0.306722481,0.660925219,0.911854807,-0.135068613,1.267443495,0.148567883,-0.217400061,0.215845224,0.031832807,0.181959823,1.086649113,-1.498444492,-1.172199177,0.780454244,0.445201518,0.613013315,0.017967365,0.353354221,0.455604495,0.843533958,-0.102734305,-0.967645246,-0.881861886,0.02176136,0.520811325,-0.326527625,0.61010956,0.849257472,-0.155029823,1.291137391,0.125280362,-0.240722746,0.288496912,0.076803693,0.140055029,0.954033144,-1.436886493,-1.305828537,0.89631363,0.537456162,0.55014178,0.001458425,0.378991159,0.439425506,0.869922522,-0.08800172,-0.919252604,-0.826565187
"59","Pol_59",59,-61.43354749,15.61372038,6.410174882,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.605721638,-0.91136428,0.050311055,-1.068742932,-1.049004548,-0.096181219,-1.160602601,0.341002486,0.036585265,0.377959263,-0.539905348,2.183982078,0.304429057,1.737280668,-1.570609622,-1.027561967,1.311752254,1.168557885,0.624664567,1.268300793,0.272327047,1.993721582,-0.3470726,-1.233579245,-0.993320922,-0.606754857,-0.897196928,0.11546667,-1.116706605,-1.097303306,-0.056332731,-1.146960429,0.303286717,-0.011847808,0.288496912,-0.497573306,1.933231613,0.328921426,1.693372865,-1.68297884,-0.867747156,1.319425739,1.250336997,0.755569556,1.163671061,0.247863317,2.092975477,-0.383635034,-1.210417831,-0.991743472
"60","Pol_60",60,-61.43517848,15.61735178,4.753590191,1,0.96,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0.86,0,0,0,0,-0.329138981,-0.227847645,-0.170641012,0.028624325,-0.087398949,-0.081247277,0.332905789,0.343373596,0.356674098,-1.281635819,-0.281264035,1.51545612,0.781719411,0.364862442,1.041306077,0.593199052,1.275527876,0.067153114,0.30741904,0.961365139,0.103835485,1.54883222,-0.315710076,-1.155714209,-0.690820062,-0.318266217,-0.184636981,-0.131691899,0.107010011,-0.067056305,-0.056332731,0.245685272,0.303286717,0.303783124,-1.305759394,-0.347383672,1.345123758,0.707975479,0.445372988,1.075606044,0.632072925,1.319425739,0.059159667,0.323167199,0.883270454,0.125096133,1.61573621,-0.284470665,-1.210417831,-0.691509253
